API_SP.RUR.TOTL.ZS_DS2_en_csv_v2_3657693
Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Tuvalu,TUV,Rural population (% of total population),SP.RUR.TOTL.ZS,84.105,83.556,82.992,82.413,81.817,81.207,80.581,79.939,79.281,78.608,77.919,77.214,76.493,75.758,75.006,74.239,73.455,72.659,71.847,71.02,70.178,69.325,68.456,67.575,66.68,65.749,64.504,63.238,61.953,60.654,59.339,58.009,57.249,56.844,56.437,56.03,55.621,55.213,54.803,54.393,53.982,53.571,53.159,52.344,51.322,50.301,49.279,48.257,47.235,46.218,45.204,44.193,43.185,42.186,41.214,40.27,39.355,38.47,37.613,36.785,35.986,
Tanzania,TZA,Rural population (% of total population),SP.RUR.TOTL.ZS,94.754,94.606,94.453,94.296,94.135,93.97,93.801,93.627,93.196,92.689,92.148,91.569,90.952,90.296,89.597,88.854,88.063,87.227,86.341,85.859,85.445,85.024,84.591,84.149,83.695,83.233,82.759,82.275,81.779,81.435,81.116,80.792,80.464,80.133,79.797,79.457,79.112,78.763,78.41,78.053,77.691,77.326,76.956,76.389,75.777,75.155,74.522,73.879,73.224,72.561,71.886,71.202,70.507,69.804,69.096,68.383,67.667,66.947,66.224,65.5,64.773,
Uganda,UGA,Rural population (% of total population),SP.RUR.TOTL.ZS,95.583,95.383,95.174,94.955,94.727,94.491,94.243,93.986,93.717,93.438,93.336,93.263,93.188,93.113,93.037,92.96,92.882,92.803,92.724,92.644,92.466,92.166,91.853,91.53,91.195,90.848,90.489,90.118,89.733,89.335,88.924,88.546,88.21,87.867,87.515,87.154,86.784,86.406,86.018,85.621,85.214,84.799,84.374,83.939,83.493,83.04,82.575,82.101,81.616,81.122,80.617,80.102,79.576,79.042,78.496,77.94,77.376,76.804,76.226,75.639,75.046,
Ukraine,UKR,Rural population (% of total population),SP.RUR.TOTL.ZS,53.208,52.458,51.706,50.954,50.2,49.351,48.501,47.652,46.803,45.958,45.169,44.448,43.728,43.013,42.3,41.611,40.925,40.244,39.566,38.919,38.307,37.7,37.096,36.496,35.9,35.319,34.742,34.17,33.601,33.282,33.243,33.204,33.165,33.126,33.088,33.049,33.01,32.971,32.933,32.894,32.855,32.817,32.717,32.573,32.403,32.21,32.031,31.853,31.675,31.498,31.404,31.311,31.218,31.125,31.032,30.939,30.846,30.754,30.648,30.527,30.392,
Upper middle income,UMC,Rural population (% of total population),SP.RUR.TOTL.ZS,71.9875382281111,71.1584921956795,70.4454237638621,69.8406804507644,69.2204277644392,69.0513362228303,68.90754348854,68.7300030033406,68.5589952763353,68.4037182206792,68.253627603962,68.0910264569045,67.9121476949445,67.6626621043765,67.3364870887266,66.989025982348,66.6529726528692,66.3039273224422,65.7663497460639,65.04450646139,64.3170188772328,63.5733521996151,62.8318264395237,62.1749764935995,61.4953467674626,60.8200651813159,60.161358598023,59.5149645199319,58.8709530817999,58.2431302268409,57.6370472122333,56.9659108892838,56.289559615958,55.607059139614,54.914237701597,54.2130316470291,53.5073127425927,52.7930788463979,52.0643758616918,51.3231280931456,50.5616498925318,49.683136127129,48.7344067443798,47.7667955211836,46.7888213023842,45.8054482781465,44.8403915283357,43.8824700900555,42.9213514360343,41.9609694309988,40.9977434765977,40.0859329448183,39.2038883439809,38.3275010926252,37.4530321785877,36.5847990261695,35.7223081708436,34.8716109574778,34.0377189525206,33.2245821980287,32.4328291828541,
Uruguay,URY,Rural population (% of total population),SP.RUR.TOTL.ZS,19.759,19.538,19.319,19.101,18.886,18.672,18.461,18.251,18.042,17.836,17.632,17.43,17.229,17.03,16.833,16.613,16.194,15.785,15.384,14.991,14.606,14.231,13.862,13.502,13.15,12.806,12.442,12.074,11.715,11.367,11.027,10.696,10.373,10.06,9.755,9.458,9.16500000000001,8.85299999999999,8.55,8.25700000000001,7.97199999999999,7.697,7.431,7.172,6.922,6.681,6.447,6.221,6.002,5.791,5.586,5.38800000000001,5.261,5.157,5.05500000000001,4.955,4.85599999999999,4.76000000000001,4.666,4.574,4.485,
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,30.004,29.623,29.243,28.866,28.492,28.121,27.753,27.388,27.026,26.667,26.398,26.387,26.377,26.367,26.357,26.347,26.337,26.327,26.318,26.308,26.262,26.11,25.958,25.806,25.656,25.506,25.356,25.207,25.058,24.911,24.7,24.299,23.903,23.512,23.125,22.743,22.364,21.992,21.623,21.258,20.943,20.766,20.591,20.417,20.243,20.072,19.901,19.731,19.562,19.394,19.228,19.056,18.881,18.701,18.517,18.329,18.138,17.942,17.744,17.541,17.336,
Uzbekistan,UZB,Rural population (% of total population),SP.RUR.TOTL.ZS,66.022,65.762,65.5,65.238,64.975,64.711,64.446,64.18,63.913,63.646,63.286,62.816,62.343,61.869,61.392,60.913,60.432,59.949,59.464,59.206,59.218,59.23,59.242,59.254,59.266,59.278,59.29,59.303,59.315,59.103,58.635,58.164,57.692,57.22,56.745,56.269,55.792,55.315,54.836,54.356,53.874,53.394,52.912,52.429,51.946,51.463,50.979,50.495,50.011,49.528,49.044,48.85,48.95,49.05,49.15,49.25,49.35,49.45,49.522,49.567,49.584,
St. Vincent and the Grenadines,VCT,Rural population (% of total population),SP.RUR.TOTL.ZS,74.057,73.606,73.149,72.686,72.219,71.748,71.271,70.79,70.303,69.813,69.317,68.818,68.313,67.805,67.292,66.775,66.253,65.729,65.2,64.667,64.13,63.591,63.047,62.5,61.95,61.398,60.842,60.283,59.72,59.157,58.591,58.051,57.694,57.337,56.979,56.62,56.259,55.9,55.539,55.177,54.814,54.452,54.086,53.717,53.344,52.968,52.588,52.206,51.82,51.431,51.039,50.644,50.246,49.846,49.442,49.036,48.627,48.216,47.802,47.386,46.968,
"Venezuela, RB",VEN,Rural population (% of total population),SP.RUR.TOTL.ZS,38.387,37.125,36.067,35.023,33.991,32.978,31.978,30.995,30.027,29.08,28.148,27.236,26.425,25.675,24.937,24.214,23.504,22.811,22.132,21.467,20.815,20.18,19.618,19.093,18.578,18.075,17.582,17.1,16.628,16.167,15.716,15.336,14.988,14.648,14.314,13.986,13.664,13.35,13.041,12.738,12.441,12.15,12.124,12.098,12.072,12.046,12.02,11.994,11.969,11.943,11.917,11.892,11.877,11.867,11.856,11.846,11.835,11.817,11.792,11.76,11.721,
British Virgin Islands,VGB,Rural population (% of total population),SP.RUR.TOTL.ZS,87.772,87.382,86.981,86.57,86.146,85.713,85.268,84.812,84.343,83.865,83.365,82.826,82.272,81.706,81.125,80.53,79.919,79.297,78.66,78.008,77.259,75.961,74.611,73.212,71.763,70.272,68.734,67.154,65.532,63.877,62.186,60.666,60.397,60.128,59.858,59.587,59.316,59.045,58.772,58.5,58.226,57.952,57.672,57.385,57.091,56.79,56.483,56.169,55.848,55.521,55.186,54.846,54.498,54.144,53.784,53.417,53.043,52.663,52.277,51.884,51.485,
Virgin Islands (U.S.),VIR,Rural population (% of total population),SP.RUR.TOTL.ZS,43.523,42.136,40.759,39.396,38.048,36.721,35.413,34.126,32.86,31.622,30.408,29.221,28.059,26.93,25.828,24.755,23.712,22.702,21.722,20.772,19.853,18.966,18.109,17.283,16.486,15.72,14.983,14.274,13.593,12.941,12.315,11.715,11.14,10.591,10.066,9.563,9.083,8.626,8.18899999999999,7.77200000000001,7.414,7.18600000000001,6.964,6.749,6.539,6.336,6.139,5.947,5.761,5.581,5.40600000000001,5.239,5.081,4.93000000000001,4.78700000000001,4.65000000000001,4.52,4.39700000000001,4.279,4.16800000000001,4.06100000000001,
Vietnam,VNM,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3,84.969,84.631,84.286,83.936,83.579,83.216,82.847,82.471,82.089,81.7,81.604,81.508,81.412,81.315,81.218,81.12,81.022,80.924,80.825,80.753,80.691,80.628,80.565,80.502,80.439,80.375,80.312,80.248,80.109,79.743,79.371,78.994,78.613,78.226,77.834,77.437,77.035,76.629,76.183,75.626,75.063,74.489,73.908,73.317,72.719,72.112,71.496,70.872,70.238,69.583,68.92,68.248,67.571,66.885,66.191,65.49,64.787,64.081,63.372,62.66,
Vanuatu,VUT,Rural population (% of total population),SP.RUR.TOTL.ZS,89.596,89.417,89.235,89.05,88.862,88.671,88.478,88.282,88.082,87.88,87.675,87.467,87.256,87.042,86.825,86.605,86.381,86.155,85.926,85.632,85.26,84.88,84.492,84.095,83.69,83.278,82.857,82.427,81.989,81.565,81.285,81.002,80.715,80.426,80.132,79.836,79.536,79.234,78.927,78.618,78.327,78.047,77.765,77.479,77.191,76.901,76.608,76.313,76.015,75.714,75.538,75.439,75.339,75.239,75.139,75.039,74.938,74.837,74.726,74.606,74.475,
World,WLD,Rural population (% of total population),SP.RUR.TOTL.ZS,66.3820276273589,65.884510340129,65.4428509936877,65.0562655470336,64.6638459841796,64.443317897459,64.2464557931085,64.0365129523134,63.8304371573682,63.6343995038981,63.4456477866394,63.2508684566038,63.0433597188355,62.8080119731383,62.5409117455352,62.3145053368091,62.0605703756035,61.8014143305036,61.465714133006,61.0612960642841,60.6503370297104,60.2281537739415,59.8471469036042,59.5005557268581,59.1431344332869,58.783013168456,58.4189850009908,58.0537808162107,57.6892241917956,57.3345202344833,56.9712358907747,56.6028840100379,56.258357551336,55.8938298507888,55.5325337802329,55.1579337777274,54.7970686130498,54.4331634657182,54.0645485999697,53.6921560269177,53.3106939532392,52.8624678182758,52.3638234861326,51.8621835160775,51.3563728928441,50.8474323836194,50.3467342583632,49.8554972539934,49.350835444078,48.8508944940579,48.3537328336683,47.8961910656436,47.4452092398089,46.9942312646858,46.5409650278381,46.0835501526568,45.6263671254259,45.1721966522393,44.7233089621286,44.2795687519113,43.8436514508449,
Samoa,WSM,Rural population (% of total population),SP.RUR.TOTL.ZS,81.074,81.014,80.939,80.859,80.779,80.699,80.618,80.407,80.156,79.903,79.647,79.389,79.248,79.168,79.088,79.008,78.927,78.887,78.867,78.847,78.827,78.807,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.742,78.653,78.564,78.474,78.384,78.295,78.204,78.114,78.023,77.932,78.059,78.302,78.543,78.782,79.019,79.25,79.476,79.7,79.922,80.143,80.376,80.615,80.851,81.086,81.319,81.548,81.757,81.944,82.111,
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Rural population (% of total population),SP.RUR.TOTL.ZS,90.9,90.541,90.169,89.784,89.386,88.974,88.549,88.109,87.653,87.185,86.7,86.402,86.099,85.791,85.476,85.156,84.829,84.498,84.16,83.817,83.466,83.111,82.749,82.381,82.007,81.627,81.192,80.677,80.151,79.615,79.069,78.511,77.942,77.364,76.775,76.24,75.751,75.257,74.756,74.248,73.733,73.213,72.685,72.151,71.61,71.064,70.51,69.949,69.381,68.806,68.224,67.636,67.042,66.441,65.835,65.223,64.606,63.984,63.358,62.727,62.092,
South Africa,ZAF,Rural population (% of total population),SP.RUR.TOTL.ZS,53.381,53.207,53.094,52.98,52.866,52.752,52.638,52.524,52.41,52.296,52.191,52.131,52.071,52.011,51.951,51.891,51.831,51.771,51.711,51.651,51.575,51.409,51.244,51.078,50.912,50.628,50.095,49.561,49.028,48.495,47.963,47.446,46.962,46.479,45.996,45.514,45.033,44.551,44.07,43.589,43.109,42.632,42.102,41.554,41.007,40.464,39.923,39.384,38.846,38.313,37.782,37.254,36.728,36.207,35.688,35.172,34.659,34.15,33.645,33.144,32.646,
Zambia,ZMB,Rural population (% of total population),SP.RUR.TOTL.ZS,81.855,81.049,80.215,79.288,77.985,76.628,75.211,73.739,72.209,70.63,69.649,68.759,67.854,66.939,66.008,65.066,64.11,63.145,62.168,61.182,60.185,60.146,60.195,60.245,60.295,60.345,60.394,60.444,60.494,60.544,60.593,61.011,61.486,61.958,62.428,62.896,63.362,63.824,64.284,64.742,65.198,64.998,64.525,64.049,63.57,63.089,62.605,62.119,61.629,61.139,60.645,60.149,59.646,59.135,58.618,58.093,57.562,57.024,56.479,55.928,55.371,
Zimbabwe,ZWE,Rural population (% of total population),SP.RUR.TOTL.ZS,87.392,87.179,86.918,86.422,85.908,85.38,84.835,84.273,83.694,83.12,82.638,82.145,81.64,81.126,80.6,80.127,79.644,79.154,78.655,78.147,77.629,77.105,76.571,75.931,75.264,74.586,73.895,73.191,72.476,71.75,71.012,70.262,69.501,69.06,68.665,68.268,67.868,67.466,67.061,66.653,66.242,65.83,65.415,65.521,65.706,65.89,66.074,66.257,66.44,66.622,66.804,66.985,67.166,67.346,67.496,67.615,67.704,67.763,67.791,67.79,67.758,
